name,Season,position,Cluster,Cluster_3,personId,gameId,numMinutes,points,assists,reboundsTotal,reboundsOffensive,reboundsDefensive,steals,blocks,FG%,3P%,FT%
Karl-Anthony Towns,1920,F C,0,1,1626157,35,33.45714286,26.45714286,4.371428571,10.8,2.714285714,8.085714286,0.942857143,1.2,0.508038585,0.411552347,0.796460177
Richaun Holmes,1920,F C,3,0,1626158,39,28.38461538,12.82051282,1.0,8.333333333,3.025641026,5.307692308,1.0,1.41025641,0.654205607,0.0,0.8
Willie Cauley-Stein,1920,C,3,0,1626161,54,19.87037037,7.222222222,1.296296296,5.833333333,1.555555556,4.277777778,0.907407407,1.12962963,0.579470199,0.0,0.606060606
Kelly Oubre Jr.,1920,G F,0,1,1626162,56,34.01785714,18.67857143,1.517857143,6.446428571,1.196428571,5.25,1.267857143,0.714285714,0.45157385,0.351791531,0.780487805
Frank Kaminsky,1920,F C,2,2,1626163,32,21.9375,11.0,2.21875,4.9375,0.9375,4.0,0.40625,0.3125,0.455197133,0.348214286,0.670454545
Devin Booker,1920,G,1,1,1626164,62,35.66129032,26.11290323,6.580645161,4.161290323,0.435483871,3.725806452,0.725806452,0.258064516,0.486583184,0.36,0.916289593
Myles Turner,1920,F C,0,0,1626167,55,29.14545455,11.83636364,1.109090909,6.545454545,1.272727273,5.272727273,0.763636364,2.181818182,0.450676983,0.336244541,0.75
Trey Lyles,1920,F,2,2,1626168,63,19.66666667,6.412698413,1.095238095,5.73015873,1.126984127,4.603174603,0.444444444,0.444444444,0.44606414,0.386904762,0.733333333
Bobby Portis,1920,F,2,2,1626171,66,20.63636364,10.12121212,1.484848485,5.121212121,1.212121212,3.909090909,0.484848485,0.272727273,0.44991511,0.35828877,0.76344086
Christian Wood,1920,F,0,0,1626174,62,20.9516129,13.06451613,0.967741935,6.290322581,1.677419355,4.612903226,0.548387097,0.870967742,0.566929134,0.385714286,0.743801653
Rondae Hollis-Jefferson,1920,F,2,2,1626178,52,18.69230769,7.211538462,1.730769231,4.884615385,1.961538462,2.923076923,0.846153846,0.423076923,0.471186441,0.117647059,0.736434109
Terry Rozier,1920,G,1,1,1626179,63,33.9047619,18.0,4.111111111,4.380952381,0.793650794,3.587301587,0.968253968,0.158730159,0.422954304,0.406619385,0.873684211
Norman Powell,1920,G,1,1,1626181,44,28.36363636,16.38636364,1.772727273,3.659090909,0.522727273,3.136363636,1.25,0.386363636,0.501937984,0.398305085,0.838461538
Pat Connaughton,1920,G,2,2,1626192,61,17.8852459,5.06557377,1.557377049,4.245901639,0.918032787,3.327868852,0.327868852,0.491803279,0.455938697,0.321167883,0.75
Josh Richardson,1920,G,2,2,1626196,48,30.20833333,13.8125,3.083333333,3.375,0.770833333,2.604166667,0.9375,0.708333333,0.428571429,0.327102804,0.7890625
Treveon Graham,1920,G F,2,2,1626203,55,16.36363636,4.418181818,0.818181818,2.727272727,0.927272727,1.8,0.436363636,0.109090909,0.359504132,0.275,0.642857143
Larry Nance Jr.,1920,F C,0,0,1626204,56,25.76785714,10.07142857,2.196428571,7.303571429,1.892857143,5.410714286,1.0,0.392857143,0.531322506,0.352201258,0.675675676
Mario Hezonja,1920,G F,2,2,1626209,47,15.78723404,4.787234043,0.893617021,3.446808511,0.553191489,2.893617021,0.595744681,0.191489362,0.428571429,0.328125,0.823529412
Royce O'Neale,1920,F,2,2,1626220,64,28.609375,6.25,2.546875,5.296875,0.34375,4.953125,0.734375,0.4375,0.439252336,0.388625592,0.734693878
Cedi Osman,1920,F,2,2,1626224,65,28.93846154,11.04615385,2.369230769,3.553846154,0.6,2.953846154,0.830769231,0.246153846,0.436781609,0.38317757,0.670212766
Ben Simmons,1920,G F,1,1,1627732,54,35.18518519,16.7037037,8.185185185,7.833333333,2.0,5.833333333,2.12962963,0.592592593,0.585089141,0.333333333,0.626760563
Domantas Sabonis,1920,F C,0,0,1627734,62,34.30645161,18.5,5.0,12.43548387,3.048387097,9.387096774,0.758064516,0.483870968,0.54009434,0.253731343,0.722972973
Malik Beasley,1920,G,2,2,1627736,55,21.43636364,11.18181818,1.363636364,2.690909091,0.327272727,2.363636364,0.727272727,0.145454545,0.425093633,0.387681159,0.818181818
Marquese Chriss,1920,F,0,0,1627737,59,19.74576271,9.288135593,1.93220339,6.186440678,1.93220339,4.254237288,0.661016949,1.050847458,0.545454545,0.205128205,0.769230769
Kris Dunn,1920,G,1,1,1627739,51,24.37254902,7.31372549,3.392156863,3.647058824,0.450980392,3.196078431,1.980392157,0.333333333,0.444444444,0.258928571,0.740740741
Buddy Hield,1920,G,1,1,1627741,64,31.46875,19.8125,3.078125,4.78125,0.890625,3.890625,0.9375,0.265625,0.429378531,0.394822006,0.854961832
Brandon Ingram,1920,F,1,1,1627742,56,33.80357143,24.25,4.303571429,6.25,0.875,5.375,1.0,0.660714286,0.466202783,0.38700565,0.857575758
Damian Jones,1920,C,3,0,1627745,55,15.6,5.563636364,0.636363636,3.745454545,1.345454545,2.4,0.472727273,0.727272727,0.679775281,0.222222222,0.738095238
Skal Labissiere,1920,F C,0,0,1627746,33,16.6969697,5.757575758,1.272727273,5.121212121,1.96969697,3.151515152,0.212121212,0.939393939,0.551020408,0.230769231,0.757575758
Caris LeVert,1920,G,1,1,1627747,39,28.53846154,17.74358974,4.076923077,4.076923077,1.025641026,3.051282051,1.128205128,0.179487179,0.413793103,0.380952381,0.720496894
Dejounte Murray,1920,G,1,1,1627749,58,24.44827586,10.67241379,4.086206897,5.775862069,1.155172414,4.620689655,1.724137931,0.275862069,0.474860335,0.377777778,0.79787234
Jamal Murray,1920,G,1,1,1627750,55,32.29090909,18.78181818,4.836363636,3.945454545,0.763636364,3.181818182,1.163636364,0.290909091,0.455082742,0.345394737,0.892655367
Jakob Poeltl,1920,C,3,0,1627751,58,16.18965517,5.275862069,1.75862069,5.344827586,1.793103448,3.551724138,0.517241379,1.448275862,0.619266055,0.0,0.486486486
Taurean Prince,1920,F,2,2,1627752,64,28.5,12.078125,1.8125,5.953125,0.78125,5.171875,0.890625,0.390625,0.376184032,0.3387471,0.797752809
Jaylen Brown,1920,G F,1,1,1627759,50,33.58,20.44,2.18,6.36,1.08,5.28,1.12,0.32,0.489637306,0.380782918,0.736111111
DeAndre' Bembry,1920,G F,2,2,1627761,43,20.79069767,5.790697674,1.88372093,3.534883721,0.790697674,2.744186047,1.279069767,0.441860465,0.456140351,0.230769231,0.541666667
Malcolm Brogdon,1920,G,1,1,1627763,48,30.16666667,16.33333333,7.145833333,4.708333333,0.833333333,3.875,0.6875,0.166666667,0.438543247,0.312820513,0.895061728
Patrick McCaw,1920,G,2,2,1627775,37,23.94594595,4.594594595,2.135135135,2.324324324,0.513513514,1.810810811,1.054054054,0.108108108,0.413580247,0.323943662,0.722222222
Pascal Siakam,1920,F,1,1,1627783,53,35.0,23.64150943,3.603773585,7.528301887,1.075471698,6.452830189,1.0,0.924528302,0.459,0.359375,0.8
Furkan Korkmaz,1920,G F,2,2,1627788,64,21.28125,9.734375,1.09375,2.3125,0.25,2.0625,0.5625,0.234375,0.431906615,0.397476341,0.736111111
Timothe Luwawu-Cabarrot,1920,G F,2,2,1627789,39,16.66666667,6.333333333,0.641025641,2.333333333,0.615384615,1.717948718,0.384615385,0.153846154,0.40625,0.357798165,0.838709677
